GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US51019,"Bedford County, Virginia",1,Total population,79183,*****,VA,,51021,Bland County,VA
0500000US51021,"Bland County, Virginia",1,Total population,6278,*****,VA,,51023,Botetourt County,VA
0500000US51023,"Botetourt County, Virginia",1,Total population,33542,*****,VA,,51025,Brunswick County,VA
0500000US51025,"Brunswick County, Virginia",1,Total population,16044,*****,VA,,51027,Buchanan County,VA
0500000US51027,"Buchanan County, Virginia",1,Total population,20615,*****,VA,,51029,Buckingham County,VA
0500000US51029,"Buckingham County, Virginia",1,Total population,16832,*****,VA,,51031,Campbell County,VA
0500000US51031,"Campbell County, Virginia",1,Total population,55656,*****,VA,,51033,Caroline County,VA
0500000US51033,"Caroline County, Virginia",1,Total population,30861,*****,VA,,51035,Carroll County,VA
0500000US51035,"Carroll County, Virginia",1,Total population,29123,*****,VA,,51036,Charles City County,VA
0500000US51036,"Charles City County, Virginia",1,Total population,6817,*****,VA,,51037,Charlotte County,VA
0500000US51037,"Charlotte County, Virginia",1,Total population,11605,*****,VA,,51041,Chesterfield County,VA
0500000US51041,"Chesterfield County, Virginia",1,Total population,359798,*****,VA,,51043,Clarke County,VA
0500000US51043,"Clarke County, Virginia",1,Total population,14726,*****,VA,,51045,Craig County,VA
0500000US51045,"Craig County, Virginia",1,Total population,4914,*****,VA,,51047,Culpeper County,VA
0500000US51047,"Culpeper County, Virginia",1,Total population,52021,*****,VA,,51049,Cumberland County,VA
0500000US51049,"Cumberland County, Virginia",1,Total population,9669,*****,VA,,51051,Dickenson County,VA
0500000US51051,"Dickenson County, Virginia",1,Total population,14256,*****,VA,,51053,Dinwiddie County,VA
0500000US51053,"Dinwiddie County, Virginia",1,Total population,28040,*****,VA,,51057,Essex County,VA
0500000US51057,"Essex County, Virginia",1,Total population,10621,*****,VA,,51059,Fairfax County,VA
0500000US51059,"Fairfax County, Virginia",1,Total population,1146825,*****,VA,,51061,Fauquier County,VA
0500000US51061,"Fauquier County, Virginia",1,Total population,72416,*****,VA,,51063,Floyd County,VA
0500000US51063,"Floyd County, Virginia",1,Total population,15536,*****,VA,,51065,Fluvanna County,VA
0500000US51065,"Fluvanna County, Virginia",1,Total population,27078,*****,VA,,51067,Franklin County,VA
0500000US51067,"Franklin County, Virginia",1,Total population,54829,*****,VA,,51069,Frederick County,VA
0500000US51069,"Frederick County, Virginia",1,Total population,90287,*****,VA,,51071,Giles County,VA
0500000US51071,"Giles County, Virginia",1,Total population,16764,*****,VA,,51073,Gloucester County,VA
0500000US51073,"Gloucester County, Virginia",1,Total population,38586,*****,VA,,51075,Goochland County,VA
0500000US51075,"Goochland County, Virginia",1,Total population,24300,*****,VA,,51077,Grayson County,VA
0500000US51077,"Grayson County, Virginia",1,Total population,15418,*****,VA,,51079,Greene County,VA
0500000US51079,"Greene County, Virginia",1,Total population,20374,*****,VA,,51081,Greensville County,VA
0500000US51081,"Greensville County, Virginia",1,Total population,11465,*****,VA,,51083,Halifax County,VA
0500000US51083,"Halifax County, Virginia",1,Total population,34228,*****,VA,,51085,Hanover County,VA
0500000US51085,"Hanover County, Virginia",1,Total population,109232,*****,VA,,51087,Henrico County,VA
0500000US51087,"Henrico County, Virginia",1,Total population,331924,*****,VA,,51089,Henry County,VA
0500000US51089,"Henry County, Virginia",1,Total population,51077,*****,VA,,51091,Highland County,VA
0500000US51091,"Highland County, Virginia",1,Total population,2229,*****,VA,,51093,Isle of Wight County,VA
0500000US51093,"Isle of Wight County, Virginia",1,Total population,38301,*****,VA,,51095,James City County,VA
0500000US51095,"James City County, Virginia",1,Total population,77733,*****,VA,,51097,King and Queen County,VA
0500000US51097,"King and Queen County, Virginia",1,Total population,6690,*****,VA,,51099,King George County,VA
0500000US51099,"King George County, Virginia",1,Total population,26597,*****,VA,,51101,King William County,VA
0500000US51101,"King William County, Virginia",1,Total population,17511,*****,VA,,51103,Lancaster County,VA
0500000US51103,"Lancaster County, Virginia",1,Total population,10916,*****,VA,,51105,Lee County,VA
0500000US51105,"Lee County, Virginia",1,Total population,22482,*****,VA,,51107,Loudoun County,VA
0500000US51107,"Loudoun County, Virginia",1,Total population,413574,*****,VA,,51109,Louisa County,VA
0500000US51109,"Louisa County, Virginia",1,Total population,37136,*****,VA,,51111,Lunenburg County,VA
0500000US51111,"Lunenburg County, Virginia",1,Total population,11982,*****,VA,,51113,Madison County,VA
0500000US51113,"Madison County, Virginia",1,Total population,13731,*****,VA,,51115,Mathews County,VA
0500000US51115,"Mathews County, Virginia",1,Total population,8548,*****,VA,,51117,Mecklenburg County,VA
0500000US51117,"Mecklenburg County, Virginia",1,Total population,30347,*****,VA,,51119,Middlesex County,VA
0500000US51119,"Middlesex County, Virginia",1,Total population,10686,*****,VA,,51121,Montgomery County,VA
0500000US51121,"Montgomery County, Virginia",1,Total population,99294,*****,VA,,51125,Nelson County,VA
0500000US51125,"Nelson County, Virginia",1,Total population,14795,*****,VA,,51127,New Kent County,VA
0500000US51127,"New Kent County, Virginia",1,Total population,22519,*****,VA,,51131,Northampton County,VA
0500000US51131,"Northampton County, Virginia",1,Total population,12226,*****,VA,,51133,Northumberland County,VA
0500000US51133,"Northumberland County, Virginia",1,Total population,11965,*****,VA,,51135,Nottoway County,VA
0500000US51135,"Nottoway County, Virginia",1,Total population,15667,*****,VA,,51137,Orange County,VA
0500000US51137,"Orange County, Virginia",1,Total population,36001,*****,VA,,51139,Page County,VA
0500000US51139,"Page County, Virginia",1,Total population,23734,*****,VA,,51141,Patrick County,VA
0500000US51141,"Patrick County, Virginia",1,Total population,17661,*****,VA,,51143,Pittsylvania County,VA
0500000US51143,"Pittsylvania County, Virginia",1,Total population,60833,*****,VA,,51145,Powhatan County,VA
0500000US51145,"Powhatan County, Virginia",1,Total population,29979,*****,VA,,51147,Prince Edward County,VA
0500000US51147,"Prince Edward County, Virginia",1,Total population,21887,*****,VA,,51149,Prince George County,VA
0500000US51149,"Prince George County, Virginia",1,Total population,42170,*****,VA,,51153,Prince William County,VA
0500000US51153,"Prince William County, Virginia",1,Total population,477224,*****,VA,,51155,Pulaski County,VA
0500000US51155,"Pulaski County, Virginia",1,Total population,33893,*****,VA,,51157,Rappahannock County,VA
0500000US51157,"Rappahannock County, Virginia",1,Total population,7400,*****,VA,,51159,Richmond County,VA
0500000US51159,"Richmond County, Virginia",1,Total population,8902,*****,VA,,51161,Roanoke County,VA
0500000US51161,"Roanoke County, Virginia",1,Total population,96303,*****,VA,,51163,Rockbridge County,VA
0500000US51163,"Rockbridge County, Virginia",1,Total population,22663,*****,VA,,51165,Rockingham County,VA
0500000US51165,"Rockingham County, Virginia",1,Total population,83090,*****,VA,,51167,Russell County,VA
0500000US51167,"Russell County, Virginia",1,Total population,25932,*****,VA,,51169,Scott County,VA
0500000US51169,"Scott County, Virginia",1,Total population,21576,*****,VA,,51171,Shenandoah County,VA
0500000US51171,"Shenandoah County, Virginia",1,Total population,44037,*****,VA,,51173,Smyth County,VA
0500000US51173,"Smyth County, Virginia",1,Total population,29960,*****,VA,,51175,Southampton County,VA
0500000US51175,"Southampton County, Virginia",1,Total population,18028,*****,VA,,51177,Spotsylvania County,VA
0500000US51177,"Spotsylvania County, Virginia",1,Total population,138493,*****,VA,,51179,Stafford County,VA
0500000US51179,"Stafford County, Virginia",1,Total population,154204,*****,VA,,51181,Surry County,VA
0500000US51181,"Surry County, Virginia",1,Total population,6563,*****,VA,,51183,Sussex County,VA
0500000US51183,"Sussex County, Virginia",1,Total population,10960,*****,VA,,51185,Tazewell County,VA
0500000US51185,"Tazewell County, Virginia",1,Total population,40615,*****,VA,,51187,Warren County,VA
0500000US51187,"Warren County, Virginia",1,Total population,40442,*****,VA,,51191,Washington County,VA
0500000US51191,"Washington County, Virginia",1,Total population,53997,*****,VA,,51193,Westmoreland County,VA
0500000US51193,"Westmoreland County, Virginia",1,Total population,18324,*****,VA,,51195,Wise County,VA
0500000US51195,"Wise County, Virginia",1,Total population,36531,*****,VA,,51197,Wythe County,VA
0500000US51197,"Wythe County, Virginia",1,Total population,28347,*****,VA,,51199,York County,VA
0500000US51199,"York County, Virginia",1,Total population,69635,*****,VA,,51510,Alexandria city,VA
0500000US51510,"Alexandria city, Virginia",1,Total population,158185,*****,VA,,51520,Bristol city,VA
0500000US51520,"Bristol city, Virginia",1,Total population,16996,*****,VA,,51530,Buena Vista city,VA
0500000US51530,"Buena Vista city, Virginia",1,Total population,6649,*****,VA,,51540,Charlottesville city,VA
0500000US51540,"Charlottesville city, Virginia",1,Total population,46597,*****,VA,,51550,Chesapeake city,VA
0500000US51550,"Chesapeake city, Virginia",1,Total population,247172,*****,VA,,51570,Colonial Heights city,VA
0500000US51570,"Colonial Heights city, Virginia",1,Total population,18127,*****,VA,,51580,Covington city,VA
0500000US51580,"Covington city, Virginia",1,Total population,5716,*****,VA,,51590,Danville city,VA
0500000US51590,"Danville city, Virginia",1,Total population,42556,*****,VA,,51595,Emporia city,VA
0500000US51595,"Emporia city, Virginia",1,Total population,5761,*****,VA,,51600,Fairfax city,VA
0500000US51600,"Fairfax city, Virginia",1,Total population,23980,*****,VA,,51610,Falls Church city,VA
0500000US51610,"Falls Church city, Virginia",1,Total population,14494,*****,VA,,51620,Franklin city,VA
0500000US51620,"Franklin city, Virginia",1,Total population,8249,*****,VA,,51630,Fredericksburg city,VA
0500000US51630,"Fredericksburg city, Virginia",1,Total population,28027,*****,VA,,51640,Galax city,VA
0500000US51640,"Galax city, Virginia",1,Total population,6681,*****,VA,,51650,Hampton city,VA
0500000US51650,"Hampton city, Virginia",1,Total population,136748,*****,VA,,51660,Harrisonburg city,VA
0500000US51660,"Harrisonburg city, Virginia",1,Total population,52062,*****,VA,,51670,Hopewell city,VA
0500000US51670,"Hopewell city, Virginia",1,Total population,23020,*****,VA,,51678,Lexington city,VA
0500000US51678,"Lexington city, Virginia",1,Total population,7287,*****,VA,,51680,Lynchburg city,VA
0500000US51680,"Lynchburg city, Virginia",1,Total population,78973,*****,VA,,51683,Manassas city,VA
0500000US51683,"Manassas city, Virginia",1,Total population,42596,*****,VA,,51685,Manassas Park city,VA
0500000US51685,"Manassas Park city, Virginia",1,Total population,17081,*****,VA,,51690,Martinsville city,VA
0500000US51690,"Martinsville city, Virginia",1,Total population,13476,*****,VA,,51700,Newport News city,VA
0500000US51700,"Newport News city, Virginia",1,Total population,185069,*****,VA,,51710,Norfolk city,VA
0500000US51710,"Norfolk city, Virginia",1,Total population,238556,*****,VA,,51720,Norton city,VA
0500000US51720,"Norton city, Virginia",1,Total population,3696,*****,VA,,51730,Petersburg city,VA
0500000US51730,"Petersburg city, Virginia",1,Total population,33229,*****,VA,,51735,Poquoson city,VA
0500000US51735,"Poquoson city, Virginia",1,Total population,12382,*****,VA,,51740,Portsmouth city,VA
0500000US51740,"Portsmouth city, Virginia",1,Total population,97454,*****,VA,,51750,Radford city,VA
0500000US51750,"Radford city, Virginia",1,Total population,16205,*****,VA,,51760,Richmond city,VA
0500000US51760,"Richmond city, Virginia",1,Total population,225676,*****,VA,,51770,Roanoke city,VA
0500000US51770,"Roanoke city, Virginia",1,Total population,99578,*****,VA,,51775,Salem city,VA
0500000US51775,"Salem city, Virginia",1,Total population,25335,*****,VA,,51790,Staunton city,VA
0500000US51790,"Staunton city, Virginia",1,Total population,25358,*****,VA,,51800,Suffolk city,VA
0500000US51800,"Suffolk city, Virginia",1,Total population,93268,*****,VA,,51810,Virginia Beach city,VA
0500000US51810,"Virginia Beach city, Virginia",1,Total population,457658,*****,VA,,51820,Waynesboro city,VA
0500000US51820,"Waynesboro city, Virginia",1,Total population,22149,*****,VA,,51830,Williamsburg city,VA
0500000US51830,"Williamsburg city, Virginia",1,Total population,15299,*****,VA,,51840,Winchester city,VA
0500000US51840,"Winchester city, Virginia",1,Total population,28194,*****,VA,,53001,Adams County,WA
0500000US53001,"Adams County, Washington",1,Total population,20353,*****,WA,,53003,Asotin County,WA
0500000US53003,"Asotin County, Washington",1,Total population,22285,*****,WA,,53005,Benton County,WA
0500000US53005,"Benton County, Washington",1,Total population,204551,*****,WA,,53007,Chelan County,WA
0500000US53007,"Chelan County, Washington",1,Total population,78508,*****,WA,,53009,Clallam County,WA
0500000US53009,"Clallam County, Washington",1,Total population,76727,*****,WA,,53011,Clark County,WA
0500000US53011,"Clark County, Washington",1,Total population,496494,*****,WA,,53013,Columbia County,WA
0500000US53013,"Columbia County, Washington",1,Total population,3969,*****,WA,,53015,Cowlitz County,WA
0500000US53015,"Cowlitz County, Washington",1,Total population,109457,*****,WA,,53017,Douglas County,WA
0500000US53017,"Douglas County, Washington",1,Total population,42622,*****,WA,,53019,Ferry County,WA
0500000US53019,"Ferry County, Washington",1,Total population,7198,*****,WA,,53021,Franklin County,WA
0500000US53021,"Franklin County, Washington",1,Total population,95313,*****,WA,,53023,Garfield County,WA
0500000US53023,"Garfield County, Washington",1,Total population,2278,*****,WA,,53025,Grant County,WA
0500000US53025,"Grant County, Washington",1,Total population,97874,*****,WA,,53027,Grays Harbor County,WA
0500000US53027,"Grays Harbor County, Washington",1,Total population,74737,*****,WA,,53029,Island County,WA
0500000US53029,"Island County, Washington",1,Total population,85938,*****,WA,,53031,Jefferson County,WA
0500000US53031,"Jefferson County, Washington",1,Total population,32590,*****,WA,,53033,King County,WA
0500000US53033,"King County, Washington",1,Total population,2240876,*****,WA,,53035,Kitsap County,WA
0500000US53035,"Kitsap County, Washington",1,Total population,273072,*****,WA,,53037,Kittitas County,WA
0500000US53037,"Kittitas County, Washington",1,Total population,44147,*****,WA,,53039,Klickitat County,WA
0500000US53039,"Klickitat County, Washington",1,Total population,22478,*****,WA,,53041,Lewis County,WA
0500000US53041,"Lewis County, Washington",1,Total population,81214,*****,WA,,53043,Lincoln County,WA
0500000US53043,"Lincoln County, Washington",1,Total population,10798,*****,WA,,53045,Mason County,WA
0500000US53045,"Mason County, Washington",1,Total population,64964,*****,WA,,53047,Okanogan County,WA
0500000US53047,"Okanogan County, Washington",1,Total population,41966,*****,WA,,53049,Pacific County,WA
